MatchID,Map,AverageRank,EconRating,FirstBloods,SpikePlants,Kills,Deaths,KD_Ratio,TeamWin
VAL-01450,Bind,Silver,75,10,1,56,72,0.78,1
VAL-01451,Ascent,Diamond,61,12,11,61,32,1.91,1
VAL-01452,Ascent,Silver,47,11,12,55,44,1.25,1
VAL-01453,Sunset,Diamond,35,9,7,39,67,0.58,0
VAL-01454,Ascent,Platinum,60,17,5,44,55,0.8,0
VAL-01455,Split,Gold,46,15,9,49,68,0.72,0
VAL-01456,Breeze,Gold,72,11,9,60,76,0.79,0
VAL-01457,Pearl,Silver,33,12,9,62,45,1.38,1
VAL-01458,Bind,Diamond,57,9,7,64,56,1.14,1
VAL-01459,Breeze,Silver,66,13,9,53,47,1.13,1
VAL-01460,Pearl,Gold,67,12,9,53,67,0.79,0
VAL-01461,Bind,Platinum,65,11,13,92,51,1.8,1
VAL-01462,Bind,Silver,59,13,8,53,75,0.71,0
VAL-01463,Pearl,Gold,57,12,8,65,53,1.23,1
VAL-01464,Ascent,Diamond,66,9,2,71,53,1.34,1
VAL-01465,Lotus,Gold,59,16,3,65,69,0.94,0
VAL-01466,Haven,Ascendant,59,16,7,57,60,0.95,1
VAL-01467,Breeze,Diamond,55,9,7,49,69,0.71,0
VAL-01468,Sunset,Gold,50,25,4,48,47,1.02,1
VAL-01469,Breeze,Gold,39,8,4,56,60,0.93,0
VAL-01470,Sunset,Gold,41,14,9,59,73,0.81,0
VAL-01471,Pearl,Platinum,50,14,5,60,60,1.0,0
VAL-01472,Sunset,Gold,54,15,5,53,45,1.18,0
VAL-01473,Bind,Ascendant,43,19,4,55,77,0.71,0
VAL-01474,Lotus,Platinum,42,11,5,74,48,1.54,1
VAL-01475,Lotus,Gold,51,12,6,50,52,0.96,1
VAL-01476,Bind,Platinum,66,14,7,53,46,1.15,1
VAL-01477,Split,Gold,30,5,8,47,70,0.67,0
VAL-01478,Pearl,Diamond,44,13,6,89,89,1.0,0
VAL-01479,Split,Platinum,57,14,2,40,58,0.69,0
VAL-01480,Split,Silver,70,9,4,56,80,0.7,0
VAL-01481,Breeze,Silver,81,21,5,78,82,0.95,1
VAL-01482,Breeze,Diamond,51,13,10,74,61,1.21,1
VAL-01483,Haven,Platinum,51,9,7,63,58,1.09,0
VAL-01484,Sunset,Ascendant,53,10,8,65,56,1.16,1
VAL-01485,Bind,Silver,58,9,11,49,62,0.79,0
VAL-01486,Breeze,Gold,54,9,7,45,79,0.57,1
VAL-01487,Pearl,Silver,56,13,7,53,62,0.85,0
VAL-01488,Sunset,Platinum,39,14,7,55,57,0.96,0
VAL-01489,Haven,Gold,35,14,7,65,60,1.08,0
VAL-01490,Haven,Silver,64,15,4,59,65,0.91,0
VAL-01491,Pearl,Platinum,53,14,9,77,55,1.4,1
VAL-01492,Split,Gold,65,21,7,63,57,1.11,1
VAL-01493,Lotus,Gold,58,16,5,44,54,0.81,0
VAL-01494,Pearl,Gold,38,8,6,46,50,0.92,0
VAL-01495,Icebox,Platinum,74,12,1,56,66,0.85,0
VAL-01496,Pearl,Silver,55,7,2,53,50,1.06,0
VAL-01497,Haven,Gold,46,12,10,60,59,1.02,1
VAL-01498,Bind,Gold,49,6,6,68,57,1.19,1
VAL-01499,Breeze,Platinum,40,11,11,66,69,0.96,0
VAL-01500,Bind,Diamond,59,12,7,49,57,0.86,0
VAL-01501,Haven,Gold,54,7,8,72,66,1.09,0
VAL-01502,Breeze,Gold,79,12,7,57,44,1.3,1
VAL-01503,Icebox,Diamond,61,11,4,60,72,0.83,0
VAL-01504,Lotus,Immortal,78,8,8,51,66,0.77,0
VAL-01505,Sunset,Platinum,43,16,5,64,73,0.88,0
VAL-01506,Haven,Immortal,51,11,8,64,63,1.02,1
VAL-01507,Haven,Platinum,66,17,4,75,62,1.21,1
VAL-01508,Haven,Platinum,62,13,9,54,55,0.98,1
VAL-01509,Breeze,Gold,55,10,8,61,62,0.98,0
VAL-01510,Ascent,Gold,42,8,11,64,49,1.31,1
VAL-01511,Pearl,Silver,29,7,9,63,52,1.21,0
VAL-01512,Ascent,Diamond,52,13,7,73,53,1.38,1
VAL-01513,Icebox,Ascendant,53,13,12,52,57,0.91,1
VAL-01514,Lotus,Platinum,57,9,8,65,34,1.91,1
VAL-01515,Split,Gold,38,7,0,66,48,1.38,0
VAL-01516,Icebox,Silver,44,15,5,56,45,1.24,1
VAL-01517,Split,Gold,60,15,7,62,76,0.82,0
VAL-01518,Split,Gold,62,9,11,62,49,1.27,1
VAL-01519,Lotus,Platinum,57,11,6,65,50,1.3,1
VAL-01520,Bind,Ascendant,51,14,5,57,59,0.97,0
VAL-01521,Ascent,Silver,41,8,1,52,62,0.84,0
VAL-01522,Haven,Silver,66,8,11,62,64,0.97,1
VAL-01523,Sunset,Platinum,64,15,11,67,54,1.24,1
VAL-01524,Split,Gold,48,8,4,50,58,0.86,0
VAL-01525,Icebox,Diamond,65,12,3,69,75,0.92,0
VAL-01526,Bind,Gold,54,12,10,62,59,1.05,1
VAL-01527,Split,Gold,47,7,11,59,61,0.97,0
VAL-01528,Bind,Gold,66,16,5,59,69,0.86,0
VAL-01529,Bind,Silver,56,6,6,49,68,0.72,0
VAL-01530,Split,Platinum,50,13,9,62,42,1.48,1
VAL-01531,Breeze,Silver,40,10,4,58,64,0.91,0
VAL-01532,Pearl,Gold,41,12,4,63,60,1.05,0
VAL-01533,Haven,Gold,65,11,6,59,77,0.77,0
VAL-01534,Haven,Silver,60,7,4,55,49,1.12,0
VAL-01535,Breeze,Silver,41,11,13,49,51,0.96,1
VAL-01536,Haven,Gold,41,14,11,43,56,0.77,0
VAL-01537,Bind,Platinum,80,11,6,56,68,0.82,0
VAL-01538,Lotus,Ascendant,61,10,7,35,72,0.49,0
VAL-01539,Icebox,Silver,70,4,2,46,57,0.81,0
VAL-01540,Ascent,Silver,73,8,8,69,66,1.05,1
VAL-01541,Haven,Silver,44,9,9,51,54,0.94,0
VAL-01542,Lotus,Gold,76,15,5,67,60,1.12,1
VAL-01543,Split,Platinum,42,10,6,66,65,1.02,0
VAL-01544,Pearl,Diamond,64,14,4,52,79,0.66,1
VAL-01545,Bind,Platinum,54,9,11,70,70,1.0,1
VAL-01546,Pearl,Silver,64,4,11,73,72,1.01,1
VAL-01547,Icebox,Gold,52,16,8,45,57,0.79,0
VAL-01548,Icebox,Ascendant,62,9,7,69,43,1.6,1
VAL-01549,Breeze,Gold,71,16,3,54,83,0.65,0
VAL-01550,Sunset,Gold,68,11,5,44,44,1.0,0
VAL-01551,Breeze,Ascendant,54,18,6,62,56,1.11,1
VAL-01552,Lotus,Platinum,44,25,5,66,58,1.14,0
VAL-01553,Pearl,Platinum,51,14,9,59,73,0.81,0
VAL-01554,Sunset,Gold,60,7,2,78,72,1.08,0
VAL-01555,Split,Gold,63,14,3,67,54,1.24,1
VAL-01556,Bind,Silver,68,14,5,59,62,0.95,0
VAL-01557,Pearl,Platinum,46,7,2,62,53,1.17,0
VAL-01558,Breeze,Silver,44,9,10,90,52,1.73,1
VAL-01559,Ascent,Diamond,43,10,10,65,67,0.97,0
VAL-01560,Sunset,Diamond,53,13,2,74,46,1.61,1
VAL-01561,Sunset,Gold,58,8,8,70,62,1.13,0
VAL-01562,Bind,Silver,59,8,6,49,54,0.91,0
VAL-01563,Haven,Silver,38,7,7,49,38,1.29,0
VAL-01564,Icebox,Diamond,44,5,9,60,58,1.03,0
VAL-01565,Icebox,Platinum,47,15,1,59,70,0.84,0
VAL-01566,Ascent,Platinum,76,12,10,63,63,1.0,1
VAL-01567,Lotus,Gold,50,15,9,73,48,1.52,1
VAL-01568,Lotus,Gold,37,9,10,68,62,1.1,0
VAL-01569,Split,Platinum,60,9,1,45,43,1.05,0
VAL-01570,Pearl,Gold,54,13,7,54,82,0.66,0
VAL-01571,Haven,Platinum,41,16,9,76,61,1.25,0
VAL-01572,Breeze,Diamond,49,16,8,66,66,1.0,1
VAL-01573,Sunset,Silver,51,8,10,44,74,0.59,0
VAL-01574,Ascent,Silver,54,16,8,58,62,0.94,1
VAL-01575,Icebox,Gold,66,18,1,41,61,0.67,0
VAL-01576,Split,Silver,62,14,10,71,51,1.39,1
VAL-01577,Lotus,Diamond,57,17,6,65,39,1.67,1
VAL-01578,Ascent,Platinum,67,14,8,58,53,1.09,1
VAL-01579,Sunset,Diamond,50,8,12,59,61,0.97,1
VAL-01580,Breeze,Platinum,46,16,7,66,61,1.08,1
VAL-01581,Split,Silver,59,14,6,72,63,1.14,1
VAL-01582,Sunset,Gold,58,8,4,64,48,1.33,1
VAL-01583,Icebox,Diamond,37,10,3,67,53,1.26,0
VAL-01584,Icebox,Silver,73,14,3,64,69,0.93,0
VAL-01585,Icebox,Platinum,43,22,7,74,62,1.19,1
VAL-01586,Ascent,Diamond,61,19,13,78,46,1.7,1
VAL-01587,Ascent,Gold,62,4,6,53,71,0.75,0
VAL-01588,Lotus,Gold,20,12,7,58,76,0.76,0
VAL-01589,Lotus,Platinum,58,18,9,61,50,1.22,1
VAL-01590,Breeze,Diamond,75,10,5,53,60,0.88,0
VAL-01591,Split,Silver,46,10,11,56,58,0.97,0
VAL-01592,Bind,Ascendant,32,10,6,59,49,1.2,0
VAL-01593,Bind,Platinum,54,15,11,60,60,1.0,1
VAL-01594,Sunset,Immortal,61,14,9,56,64,0.88,1
VAL-01595,Icebox,Silver,54,14,7,55,62,0.89,0
VAL-01596,Split,Silver,44,11,5,61,80,0.76,0
VAL-01597,Ascent,Diamond,43,19,10,52,50,1.04,1
VAL-01598,Pearl,Diamond,36,11,7,64,49,1.31,1
VAL-01599,Haven,Gold,33,16,5,48,71,0.68,0
VAL-01600,Breeze,Platinum,51,4,12,60,70,0.86,0
VAL-01601,Icebox,Diamond,60,12,1,77,39,1.97,1
VAL-01602,Icebox,Silver,57,10,12,58,51,1.14,1
VAL-01603,Icebox,Platinum,58,12,13,69,42,1.64,1
VAL-01604,Ascent,Diamond,63,6,4,49,70,0.7,0
VAL-01605,Ascent,Gold,71,19,5,56,69,0.81,1
VAL-01606,Haven,Gold,55,13,4,67,59,1.14,1
VAL-01607,Split,Diamond,59,21,10,35,71,0.49,0
VAL-01608,Icebox,Gold,59,15,5,66,67,0.99,1
VAL-01609,Bind,Silver,57,13,7,59,64,0.92,0
VAL-01610,Lotus,Ascendant,55,12,9,57,55,1.04,1
VAL-01611,Bind,Platinum,56,15,2,75,46,1.63,0
VAL-01612,Sunset,Diamond,74,15,2,45,57,0.79,0
VAL-01613,Bind,Diamond,72,14,8,64,60,1.07,1
VAL-01614,Sunset,Silver,35,21,6,68,66,1.03,1
VAL-01615,Pearl,Silver,58,17,4,53,62,0.85,0
VAL-01616,Lotus,Gold,55,9,7,40,59,0.68,0
VAL-01617,Bind,Gold,70,9,7,63,63,1.0,1
VAL-01618,Pearl,Platinum,55,14,4,68,50,1.36,1
VAL-01619,Breeze,Platinum,58,13,7,75,55,1.36,1
VAL-01620,Split,Gold,47,13,4,44,68,0.65,0
VAL-01621,Pearl,Silver,65,6,9,57,56,1.02,0
VAL-01622,Split,Gold,40,16,6,82,57,1.44,1
VAL-01623,Bind,Gold,51,11,13,63,65,0.97,1
VAL-01624,Pearl,Gold,42,21,3,63,52,1.21,0
VAL-01625,Lotus,Silver,51,13,5,66,55,1.2,1
VAL-01626,Bind,Platinum,48,12,10,60,42,1.43,1
VAL-01627,Icebox,Silver,65,14,4,57,71,0.8,0
VAL-01628,Ascent,Gold,52,9,7,58,73,0.79,0
VAL-01629,Pearl,Platinum,73,19,1,74,69,1.07,1
VAL-01630,Lotus,Silver,52,21,4,68,62,1.1,1
VAL-01631,Breeze,Platinum,42,15,4,64,48,1.33,1
VAL-01632,Icebox,Gold,52,15,6,41,55,0.75,0
VAL-01633,Breeze,Silver,61,10,10,55,51,1.08,1
VAL-01634,Bind,Silver,75,12,6,81,52,1.56,1
VAL-01635,Ascent,Ascendant,47,14,6,52,56,0.93,0
VAL-01636,Pearl,Gold,75,7,5,61,56,1.09,1
VAL-01637,Pearl,Immortal,53,18,4,59,71,0.83,0
VAL-01638,Bind,Gold,50,6,10,46,60,0.77,0
VAL-01639,Bind,Gold,64,4,8,51,73,0.7,0
VAL-01640,Ascent,Gold,72,19,6,44,53,0.83,1
VAL-01641,Lotus,Gold,62,15,12,43,64,0.67,1
VAL-01642,Lotus,Gold,38,8,0,65,58,1.12,0
VAL-01643,Ascent,Gold,59,13,10,52,65,0.8,0
VAL-01644,Lotus,Gold,81,13,2,79,68,1.16,1
VAL-01645,Sunset,Silver,28,12,7,68,71,0.96,0
VAL-01646,Split,Silver,59,8,10,60,56,1.07,1
VAL-01647,Ascent,Gold,52,13,2,68,60,1.13,0
VAL-01648,Ascent,Gold,44,17,11,38,69,0.55,0
VAL-01649,Haven,Platinum,67,5,7,59,79,0.75,1
VAL-01650,Icebox,Diamond,34,10,5,71,61,1.16,1
VAL-01651,Icebox,Gold,51,7,8,47,58,0.81,0
VAL-01652,Sunset,Silver,67,9,9,67,59,1.14,1
VAL-01653,Bind,Gold,66,14,13,63,40,1.58,1
VAL-01654,Bind,Diamond,62,7,6,44,63,0.7,0
VAL-01655,Breeze,Silver,57,19,10,76,54,1.41,1
VAL-01656,Sunset,Platinum,54,12,7,71,49,1.45,1
VAL-01657,Ascent,Gold,49,10,8,66,66,1.0,0
VAL-01658,Sunset,Silver,43,4,6,46,59,0.78,0
VAL-01659,Sunset,Gold,65,13,5,51,69,0.74,0
VAL-01660,Sunset,Silver,58,12,8,59,60,0.98,1
VAL-01661,Icebox,Diamond,65,7,4,74,48,1.54,1
VAL-01662,Sunset,Gold,46,8,1,58,62,0.94,0
VAL-01663,Split,Platinum,45,19,7,62,41,1.51,1
VAL-01664,Bind,Platinum,61,10,5,53,68,0.78,0
VAL-01665,Breeze,Platinum,28,12,6,78,74,1.05,0
VAL-01666,Split,Gold,25,14,2,50,57,0.88,0
VAL-01667,Breeze,Silver,67,11,10,62,62,1.0,1
VAL-01668,Haven,Gold,47,17,0,73,73,1.0,0
VAL-01669,Breeze,Silver,57,9,8,54,60,0.9,0
VAL-01670,Bind,Platinum,60,10,9,57,43,1.33,1
VAL-01671,Bind,Silver,67,10,8,51,74,0.69,0
VAL-01672,Sunset,Platinum,50,9,10,46,55,0.84,1
VAL-01673,Pearl,Silver,50,8,3,47,58,0.81,0
VAL-01674,Haven,Ascendant,48,12,13,76,76,1.0,1
VAL-01675,Ascent,Gold,62,17,4,44,85,0.52,0
VAL-01676,Lotus,Gold,63,7,9,53,53,1.0,0
VAL-01677,Breeze,Ascendant,70,11,12,47,70,0.67,0
VAL-01678,Pearl,Gold,40,15,6,52,63,0.83,0
VAL-01679,Sunset,Ascendant,82,20,5,57,78,0.73,0
VAL-01680,Icebox,Silver,51,16,9,62,57,1.09,1
VAL-01681,Ascent,Gold,54,11,5,74,63,1.17,1
VAL-01682,Pearl,Platinum,57,10,4,69,55,1.25,1
VAL-01683,Icebox,Diamond,44,17,9,67,78,0.86,0
VAL-01684,Haven,Gold,50,16,9,68,55,1.24,1
VAL-01685,Sunset,Ascendant,73,12,7,43,55,0.78,0
VAL-01686,Ascent,Platinum,73,11,7,61,67,0.91,0
VAL-01687,Ascent,Diamond,57,20,8,73,52,1.4,1
VAL-01688,Ascent,Gold,68,19,6,79,64,1.23,0
VAL-01689,Haven,Silver,60,14,6,72,57,1.26,1
VAL-01690,Breeze,Ascendant,54,13,3,55,54,1.02,0
VAL-01691,Haven,Ascendant,46,7,5,67,59,1.14,0
VAL-01692,Lotus,Gold,45,12,7,52,49,1.06,0
VAL-01693,Bind,Silver,46,17,13,74,48,1.54,1
VAL-01694,Sunset,Silver,74,4,4,51,54,0.94,0
VAL-01695,Haven,Platinum,65,14,6,50,82,0.61,0
VAL-01696,Icebox,Silver,72,15,3,71,53,1.34,1
VAL-01697,Lotus,Gold,60,15,1,60,78,0.77,0
VAL-01698,Bind,Gold,44,9,11,68,66,1.03,1
VAL-01699,Breeze,Platinum,62,11,9,68,58,1.17,1
VAL-01700,Icebox,Silver,70,10,11,48,54,0.89,1
VAL-01701,Sunset,Gold,63,20,1,61,61,1.0,0
VAL-01702,Icebox,Platinum,39,18,9,52,79,0.66,0
VAL-01703,Bind,Platinum,37,13,13,40,47,0.85,0
VAL-01704,Icebox,Gold,63,12,10,59,57,1.04,1
VAL-01705,Split,Gold,51,12,9,53,69,0.77,0
VAL-01706,Pearl,Platinum,59,11,5,66,59,1.12,1
VAL-01707,Breeze,Diamond,46,4,11,71,61,1.16,0
VAL-01708,Bind,Platinum,57,12,5,53,38,1.39,1
VAL-01709,Icebox,Ascendant,42,20,9,49,62,0.79,1
VAL-01710,Pearl,Platinum,58,13,4,59,65,0.91,0
VAL-01711,Pearl,Diamond,64,10,7,63,59,1.07,1
VAL-01712,Icebox,Silver,64,13,10,65,57,1.14,1
VAL-01713,Sunset,Gold,39,11,10,80,72,1.11,1
VAL-01714,Split,Gold,61,8,7,72,66,1.09,1
VAL-01715,Haven,Gold,48,8,13,60,64,0.94,1
VAL-01716,Split,Gold,73,12,6,83,81,1.02,1
VAL-01717,Icebox,Gold,66,6,10,69,57,1.21,1
VAL-01718,Breeze,Platinum,55,12,5,70,60,1.17,1
VAL-01719,Haven,Gold,81,12,3,80,77,1.04,1
VAL-01720,Bind,Gold,46,15,6,65,56,1.16,1
VAL-01721,Split,Immortal,54,11,2,62,79,0.78,0
VAL-01722,Icebox,Gold,61,8,8,63,59,1.07,1
VAL-01723,Split,Gold,79,13,7,60,72,0.83,1
VAL-01724,Haven,Gold,73,16,9,55,68,0.81,1
VAL-01725,Lotus,Diamond,65,10,7,48,52,0.92,0
VAL-01726,Split,Gold,44,18,6,71,64,1.11,1
VAL-01727,Bind,Platinum,44,12,7,72,65,1.11,1
VAL-01728,Bind,Silver,63,11,10,55,65,0.85,0
VAL-01729,Ascent,Gold,40,9,10,61,82,0.74,0
VAL-01730,Split,Gold,59,13,11,54,66,0.82,1
VAL-01731,Sunset,Platinum,65,12,0,66,59,1.12,0
VAL-01732,Pearl,Diamond,37,7,10,66,49,1.35,1
VAL-01733,Pearl,Platinum,63,18,9,57,61,0.93,1
VAL-01734,Pearl,Platinum,66,11,13,57,55,1.04,1
VAL-01735,Lotus,Gold,51,18,5,58,52,1.12,1
VAL-01736,Ascent,Platinum,53,8,6,54,59,0.92,0
VAL-01737,Lotus,Gold,34,16,8,64,46,1.39,1
VAL-01738,Split,Platinum,54,17,0,39,40,0.98,0
VAL-01739,Split,Gold,37,17,0,61,63,0.97,1
VAL-01740,Split,Silver,47,14,8,77,84,0.92,0
VAL-01741,Breeze,Gold,50,16,4,67,69,0.97,0
VAL-01742,Pearl,Gold,41,14,3,50,51,0.98,0
VAL-01743,Breeze,Gold,40,8,9,51,69,0.74,0
VAL-01744,Ascent,Platinum,41,14,2,55,87,0.63,0
VAL-01745,Lotus,Silver,70,8,9,54,55,0.98,1
VAL-01746,Pearl,Silver,54,7,4,67,47,1.43,1
VAL-01747,Breeze,Platinum,70,13,4,52,66,0.79,0
VAL-01748,Breeze,Gold,50,10,8,67,80,0.84,1
VAL-01749,Icebox,Platinum,50,18,3,59,63,0.94,0
VAL-01750,Breeze,Platinum,50,19,12,63,60,1.05,0
VAL-01751,Sunset,Ascendant,20,23,7,67,55,1.22,1
VAL-01752,Sunset,Platinum,61,7,7,65,50,1.3,1
VAL-01753,Lotus,Silver,54,7,9,77,53,1.45,1
VAL-01754,Sunset,Gold,56,15,10,74,58,1.28,1
VAL-01755,Lotus,Silver,30,11,5,52,79,0.66,0
VAL-01756,Lotus,Ascendant,55,9,9,82,35,2.34,1
VAL-01757,Ascent,Silver,50,10,9,62,84,0.74,0
VAL-01758,Icebox,Gold,57,12,11,64,70,0.91,1
VAL-01759,Split,Silver,54,15,6,70,57,1.23,1
VAL-01760,Bind,Diamond,49,5,9,50,65,0.77,0
VAL-01761,Lotus,Gold,62,14,9,78,52,1.5,1
VAL-01762,Haven,Immortal,67,11,8,63,81,0.78,0
VAL-01763,Split,Silver,50,9,0,74,46,1.61,1
VAL-01764,Pearl,Silver,38,18,11,60,45,1.33,0
VAL-01765,Sunset,Silver,38,10,10,52,67,0.78,0
VAL-01766,Bind,Diamond,60,11,9,67,61,1.1,1
VAL-01767,Haven,Diamond,71,11,5,51,61,0.84,0
VAL-01768,Split,Silver,33,18,12,57,57,1.0,1
VAL-01769,Ascent,Silver,43,12,7,35,53,0.66,0
VAL-01770,Pearl,Platinum,51,12,8,75,57,1.32,1
VAL-01771,Bind,Silver,31,16,4,56,72,0.78,0
VAL-01772,Icebox,Silver,54,3,6,58,73,0.79,0
VAL-01773,Ascent,Silver,59,13,7,62,69,0.9,0
VAL-01774,Haven,Silver,61,13,4,67,54,1.24,1
VAL-01775,Bind,Gold,50,15,5,48,48,1.0,0
VAL-01776,Ascent,Silver,51,13,9,47,78,0.6,0
VAL-01777,Pearl,Gold,43,7,10,72,44,1.64,1
VAL-01778,Icebox,Diamond,34,5,3,56,58,0.97,1
VAL-01779,Ascent,Gold,53,15,13,65,62,1.05,1
VAL-01780,Breeze,Platinum,60,10,4,56,92,0.61,1
VAL-01781,Icebox,Silver,55,11,4,68,60,1.13,0
VAL-01782,Haven,Platinum,68,9,12,56,67,0.84,0
VAL-01783,Pearl,Gold,59,12,9,63,65,0.97,0
VAL-01784,Sunset,Platinum,63,12,10,66,73,0.9,1
VAL-01785,Sunset,Silver,57,7,4,63,69,0.91,0
VAL-01786,Sunset,Diamond,77,15,8,65,66,0.98,1
VAL-01787,Bind,Silver,49,9,13,60,64,0.94,1
VAL-01788,Haven,Gold,63,18,4,46,68,0.68,0
VAL-01789,Pearl,Ascendant,58,13,9,44,57,0.77,0
VAL-01790,Icebox,Platinum,64,12,5,48,32,1.5,1
VAL-01791,Bind,Gold,59,6,4,53,53,1.0,0
VAL-01792,Haven,Ascendant,54,14,6,70,65,1.08,1
VAL-01793,Breeze,Gold,60,12,7,40,53,0.75,0
VAL-01794,Pearl,Silver,61,13,6,65,59,1.1,0
VAL-01795,Sunset,Immortal,63,17,7,54,58,0.93,1
VAL-01796,Ascent,Gold,73,15,13,65,56,1.16,1
VAL-01797,Pearl,Diamond,57,16,12,76,67,1.13,1
VAL-01798,Lotus,Silver,42,2,8,62,62,1.0,0
VAL-01799,Haven,Platinum,57,11,7,69,60,1.15,1
VAL-01800,Split,Gold,50,6,11,53,37,1.43,1
VAL-01801,Breeze,Immortal,49,14,9,54,43,1.26,1
VAL-01802,Pearl,Platinum,51,4,8,71,66,1.08,0
VAL-01803,Split,Silver,44,16,13,81,50,1.62,1
VAL-01804,Lotus,Platinum,26,18,4,68,67,1.01,0
VAL-01805,Icebox,Silver,73,11,7,42,55,0.76,0
VAL-01806,Ascent,Diamond,49,13,7,49,54,0.91,1
VAL-01807,Split,Diamond,34,18,8,56,43,1.3,0
VAL-01808,Haven,Gold,57,20,4,64,59,1.08,1
VAL-01809,Sunset,Diamond,62,19,8,54,40,1.35,1
VAL-01810,Lotus,Silver,53,14,6,66,49,1.35,1
VAL-01811,Ascent,Gold,40,18,10,49,55,0.89,1
VAL-01812,Breeze,Gold,38,8,6,70,66,1.06,1
VAL-01813,Sunset,Platinum,82,9,5,62,62,1.0,1
VAL-01814,Pearl,Silver,38,16,9,67,59,1.14,1
VAL-01815,Split,Diamond,35,12,7,41,67,0.61,0
VAL-01816,Ascent,Silver,51,15,6,63,54,1.17,1
VAL-01817,Bind,Platinum,65,16,6,52,63,0.83,0
VAL-01818,Icebox,Silver,75,16,6,60,49,1.22,1
VAL-01819,Icebox,Diamond,52,5,13,56,58,0.97,0
VAL-01820,Lotus,Silver,52,15,9,52,52,1.0,1
VAL-01821,Breeze,Gold,40,9,9,60,61,0.98,0
VAL-01822,Lotus,Gold,68,13,9,66,64,1.03,1
VAL-01823,Bind,Platinum,54,10,8,74,66,1.12,1
VAL-01824,Haven,Gold,55,10,6,55,54,1.02,0
VAL-01825,Breeze,Platinum,60,10,5,71,66,1.08,0
VAL-01826,Haven,Gold,59,15,6,73,62,1.18,1
VAL-01827,Breeze,Diamond,53,11,9,50,56,0.89,0
VAL-01828,Breeze,Silver,71,11,6,63,57,1.11,1
VAL-01829,Bind,Gold,36,11,11,68,67,1.01,1
VAL-01830,Pearl,Gold,58,14,12,58,62,0.94,1
VAL-01831,Bind,Silver,60,9,2,59,56,1.05,0
VAL-01832,Breeze,Silver,50,18,12,65,74,0.88,1
VAL-01833,Ascent,Ascendant,62,9,4,60,41,1.46,1
VAL-01834,Haven,Ascendant,63,10,6,59,52,1.13,1
VAL-01835,Bind,Platinum,68,12,7,53,51,1.04,0
VAL-01836,Pearl,Gold,54,14,1,54,48,1.12,0
VAL-01837,Split,Gold,52,11,5,54,55,0.98,0
VAL-01838,Lotus,Platinum,61,11,8,56,76,0.74,0
VAL-01839,Breeze,Silver,53,16,3,59,49,1.2,1
VAL-01840,Split,Ascendant,37,3,3,54,63,0.86,0
VAL-01841,Icebox,Silver,65,10,13,51,62,0.82,1
VAL-01842,Sunset,Immortal,33,9,7,51,73,0.7,0
VAL-01843,Pearl,Gold,60,10,10,60,65,0.92,1
VAL-01844,Sunset,Diamond,85,18,13,45,68,0.66,1
VAL-01845,Pearl,Silver,61,9,9,68,78,0.87,0
VAL-01846,Ascent,Diamond,47,12,5,73,53,1.38,1
VAL-01847,Lotus,Gold,50,14,5,73,59,1.24,1
VAL-01848,Split,Platinum,59,9,9,57,53,1.08,1
VAL-01849,Haven,Diamond,55,3,9,55,40,1.38,1
VAL-01850,Pearl,Silver,64,2,8,54,44,1.23,0
VAL-01851,Haven,Gold,72,17,9,50,60,0.83,1
VAL-01852,Lotus,Gold,71,14,7,67,50,1.34,1
VAL-01853,Breeze,Gold,41,11,7,41,52,0.79,0
VAL-01854,Icebox,Gold,55,11,6,55,71,0.77,0
VAL-01855,Split,Gold,61,9,4,54,63,0.86,0
VAL-01856,Lotus,Gold,73,13,4,56,72,0.78,0
VAL-01857,Lotus,Platinum,59,15,6,54,65,0.83,0
VAL-01858,Ascent,Platinum,47,8,9,61,63,0.97,0
VAL-01859,Sunset,Silver,60,13,7,66,72,0.92,1
VAL-01860,Icebox,Diamond,77,9,6,63,59,1.07,0
VAL-01861,Split,Diamond,52,12,6,50,64,0.78,0
VAL-01862,Breeze,Gold,47,10,2,42,55,0.76,1
VAL-01863,Breeze,Gold,55,16,5,77,60,1.28,1
VAL-01864,Bind,Gold,47,12,9,69,56,1.23,1
VAL-01865,Lotus,Platinum,65,7,4,79,63,1.25,1
VAL-01866,Pearl,Platinum,47,12,2,64,47,1.36,1
VAL-01867,Ascent,Silver,71,16,3,74,57,1.3,1
VAL-01868,Icebox,Platinum,61,7,6,42,67,0.63,0
VAL-01869,Breeze,Gold,63,11,7,47,48,0.98,1
VAL-01870,Split,Silver,63,10,8,54,65,0.83,0
VAL-01871,Bind,Platinum,65,13,9,61,70,0.87,1
VAL-01872,Split,Platinum,51,11,6,53,74,0.72,0
VAL-01873,Ascent,Gold,43,13,9,70,47,1.49,1
VAL-01874,Pearl,Gold,49,9,3,69,55,1.25,0
VAL-01875,Bind,Ascendant,66,11,11,70,67,1.04,1
VAL-01876,Bind,Platinum,34,11,8,67,54,1.24,1
VAL-01877,Sunset,Platinum,31,19,1,63,53,1.19,0
VAL-01878,Icebox,Silver,58,13,7,76,60,1.27,0
VAL-01879,Bind,Silver,65,15,13,78,56,1.39,1
VAL-01880,Sunset,Gold,67,19,13,58,64,0.91,0
VAL-01881,Sunset,Gold,44,13,7,51,52,0.98,0
VAL-01882,Ascent,Diamond,41,11,9,72,57,1.26,1
VAL-01883,Haven,Gold,47,8,4,79,60,1.32,1
VAL-01884,Split,Gold,50,7,3,85,57,1.49,1
